AÑO,CH4,CO2,CO2_ABS,N2O,SF6,CH4_eq,CO2_eq,CO2_ABS_eq,N2O_eq,Total_Emisiones,Absorciones,Emisiones_netas,CLAS_N1,CLAS_N2
1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 Agricultura,3.A. Fermentación entérica
1990,39.86523323344,0.0,0.0,2.11916008263,0.0,1116.22653053619,0.0,0.0,561.57742189586,1677.80395243204,0.0,1677.80395243204,3 Agricultura,3.B. Gestión del estiercol
1990,14.11579761793,0.0,0.0,0.16829142974,0.0,395.24233330192,0.0,0.0,44.59722888028,439.83956218221,0.0,439.83956218221,3 Agricultura,3.B. Gestión del estiercol
1990,14.11579761793,0.0,0.0,0.16829142974,0.0,395.24233330192,0.0,0.0,44.59722888028,439.83956218221,0.0,439.83956218221,3 Agricultura,3.B. Gestión del estiercol
1990,4.88272619882,0.0,0.0,0.0,0.0,136.71633356686,0.0,0.0,0.0,136.71633356686,0.0,136.71633356686,3 Agricultura,3.B. Gestión del estiercol
1990,1.74356814246,0.0,0.0,0.16829142974,0.0,48.81990798895,0.0,0.0,44.59722888028,93.41713686924,0.0,93.41713686924,3 Agricultura,3.B. Gestión del estiercol
1990,2.21665802738,0.0,0.0,0.0,0.0,62.06642476671,0.0,0.0,0.0,62.06642476671,0.0,62.06642476671,3 Agricultura,3.B. Gestión del estiercol
1990,0.27893193797,0.0,0.0,0.0,0.0,7.81009426325,0.0,0.0,0.0,7.81009426325,0.0,7.81009426325,3 Agricultura,3.B. Gestión del estiercol
1990,0.77278673601,0.0,0.0,0.0,0.0,21.63802860816,0.0,0.0,0.0,21.63802860816,0.0,21.63802860816,3 Agricultura,3.B. Gestión del estiercol
1990,2.15093343197,0.0,0.0,0.0,0.0,60.22613609506,0.0,0.0,0.0,60.22613609506,0.0,60.22613609506,3 Agricultura,3.B. Gestión del estiercol
1990,2.07019314332,0.0,0.0,0.0,0.0,57.96540801294,0.0,0.0,0.0,57.96540801294,0.0,57.96540801294,3 Agricultura,3.B. Gestión del estiercol
1990,0.17049977059,0.0,0.0,0.06731764663,0.0,4.77399357665,0.0,0.0,17.83917635657,22.61316993322,0.0,22.61316993322,3 Agricultura,3.B. Gestión del estiercol
1990,0.17049977059,0.0,0.0,0.06731764663,0.0,4.77399357665,0.0,0.0,17.83917635657,22.61316993322,0.0,22.61316993322,3 Agricultura,3.B. Gestión del estiercol
1990,0.17049977059,0.0,0.0,0.06731764663,0.0,4.77399357665,0.0,0.0,17.83917635657,22.61316993322,0.0,22.61316993322,3 Agricultura,3.B. Gestión del estiercol
1990,17.52329406041,0.0,0.0,0.4512518244,0.0,490.65223369141,0.0,0.0,119.58173346677,610.23396715818,0.0,610.23396715818,3 Agricultura,3.B. Gestión del estiercol
1990,17.52329406041,0.0,0.0,0.4512518244,0.0,490.65223369141,0.0,0.0,119.58173346677,610.23396715818,0.0,610.23396715818,3 Agricultura,3.B. Gestión del estiercol
1990,9.89786464569,0.0,0.0,0.22621697435,0.0,277.14021007946,0.0,0.0,59.94749820252,337.08770828197,0.0,337.08770828197,3 Agricultura,3.B. Gestión del estiercol
1990,1.51482647961,0.0,0.0,0.03856022461,0.0,42.41514142913,0.0,0.0,10.21845952288,52.63360095201,0.0,52.63360095201,3 Agricultura,3.B. Gestión del estiercol
1990,6.1106029351,0.0,0.0,0.18647462544,0.0,171.09688218282,0.0,0.0,49.41577574137,220.51265792419,0.0,220.51265792419,3 Agricultura,3.B. Gestión del estiercol
1990,8.05564178451,0.0,0.0,0.76962978799,0.0,225.55796996621,0.0,0.0,203.9518938178,429.50986378401,0.0,429.50986378401,3 Agricultura,3.B. Gestión del estiercol
1990,0.01277831103,0.0,0.0,0.00082187638,0.0,0.35779270887,0.0,0.0,0.21779724104,0.57558994992,0.0,0.57558994992,3 Agricultura,3.B. Gestión del estiercol
1990,0.08291182233,0.0,0.0,0.02760396012,0.0,2.3215310252,0.0,0.0,7.3150494318,9.636580457,0.0,9.636580457,3 Agricultura,3.B. Gestión del estiercol
1990,3.5384889205,0.0,0.0,0.33395681123,0.0,99.07768977402,0.0,0.0,88.4985549754,187.57624474941,0.0,187.57624474941,3 Agricultura,3.B. Gestión del estiercol
